@RELATION banking_fraud

@ATTRIBUTE age NUMERIC
@ATTRIBUTE gender {Female,Male}
@ATTRIBUTE occupation {Business,Retired,Salaried,Self_Employed,Student}
@ATTRIBUTE account_type {Current,Savings}
@ATTRIBUTE account_balance NUMERIC
@ATTRIBUTE transaction_type {Cash_Withdrawal,Deposit,Payment,Transfer}
@ATTRIBUTE payment_method {Card,Cash,Net_Banking,UPI,Wallet}
@ATTRIBUTE channel {ATM,Branch,Mobile,Web}
@ATTRIBUTE amount NUMERIC
@ATTRIBUTE transaction_hour NUMERIC
@ATTRIBUTE age_band {Adult,Elderly,Middle_Aged,Senior,Young}
@ATTRIBUTE fraud {0,1}

@DATA
55,Female,Self_Employed,Savings,33706.65,Payment,Card,Branch,2213.1,19,Senior,0
51,Male,Self_Employed,Savings,102822.93,Cash_Withdrawal,Wallet,Mobile,1093.15,23,Senior,0
55,Female,Self_Employed,Savings,24091.91,Payment,UPI,Mobile,1633.22,10,Senior,0
67,Male,Self_Employed,Savings,15886.79,Deposit,UPI,Branch,1915.27,4,Elderly,0
51,Male,Salaried,Savings,12712.49,Payment,Card,Web,3102.39,18,Senior,0
35,Female,Self_Employed,Current,73092.35,Payment,Card,ATM,82.19,20,Adult,0
47,Male,Salaried,Savings,14423.32,Transfer,UPI,Mobile,142.31,17,Middle_Aged,0
32,Male,Business,Savings,19991.39,Transfer,Net_Banking,Branch,515.22,10,Adult,0
44,Female,Retired,Savings,61906.96,Transfer,Card,Branch,809.25,10,Middle_Aged,0
68,Female,Salaried,Savings,44800.98,Cash_Withdrawal,UPI,ATM,1338.85,5,Elderly,0
51,Male,Salaried,Savings,20612.9,Payment,UPI,Mobile,1242.41,0,Senior,1
69,Male,Salaried,Current,15379.93,Cash_Withdrawal,Net_Banking,ATM,1307.18,21,Elderly,0
74,Female,Salaried,Savings,86895.6,Transfer,UPI,Mobile,229.74,20,Elderly,0
55,Male,Student,Current,11013.8,Cash_Withdrawal,UPI,Web,495.31,8,Senior,0
50,Male,Self_Employed,Current,22737.52,Payment,UPI,Mobile,794.39,6,Middle_Aged,0
41,Male,Retired,Savings,8065.08,Transfer,Cash,Web,943.22,5,Middle_Aged,0
32,Male,Salaried,Current,69639.95,Payment,Net_Banking,Web,664.85,22,Adult,0
47,Male,Student,Savings,18399.73,Payment,UPI,Web,1414.23,9,Middle_Aged,0
72,Male,Student,Savings,15371.94,Payment,UPI,Branch,350.29,4,Elderly,0
59,Male,Self_Employed,Current,45676.08,Cash_Withdrawal,UPI,Mobile,676.83,0,Senior,1
68,Female,Salaried,Savings,8600.6,Transfer,Cash,Mobile,1813.43,14,Elderly,0
34,Female,Salaried,Savings,44725.77,Transfer,UPI,Web,1345.42,4,Adult,1
22,Female,Salaried,Savings,20162.22,Cash_Withdrawal,Net_Banking,Web,754.93,19,Young,0
46,Female,Salaried,Savings,10257.46,Cash_Withdrawal,UPI,ATM,772.26,5,Middle_Aged,0
21,Female,Salaried,Current,12182.91,Deposit,UPI,Web,681.24,4,Young,0
27,Male,Self_Employed,Savings,15562.82,Cash_Withdrawal,UPI,ATM,784.43,16,Adult,0
73,Male,Business,Savings,18859.37,Deposit,Net_Banking,ATM,662.62,17,Elderly,0
34,Male,Business,Savings,10313.19,Cash_Withdrawal,Cash,ATM,761.73,3,Adult,0
27,Male,Salaried,Savings,34050.94,Transfer,Wallet,Branch,1473.95,23,Adult,0
34,Female,Business,Savings,10099.31,Cash_Withdrawal,UPI,Mobile,1443.53,20,Adult,0
37,Male,Business,Savings,4055.8,Deposit,UPI,ATM,295.03,22,Middle_Aged,0
41,Male,Student,Savings,124953.34,Payment,Card,Branch,6579.82,1,Middle_Aged,0
22,Female,Business,Savings,31518.88,Transfer,Card,Web,637.05,7,Young,0
51,Male,Salaried,Current,134268.03,Deposit,Card,Web,1752.64,4,Senior,0
23,Male,Self_Employed,Savings,11673.45,Transfer,UPI,Mobile,375.53,3,Young,1
70,Female,Salaried,Current,39491.3,Cash_Withdrawal,UPI,ATM,4734.71,21,Elderly,0
19,Male,Retired,Current,55032.93,Cash_Withdrawal,UPI,Mobile,1878.43,13,Young,0
30,Male,Student,Current,23121.61,Cash_Withdrawal,Cash,Web,1607.56,3,Adult,0
60,Male,Self_Employed,Current,8471.31,Payment,Card,Web,917.0,7,Senior,0
60,Male,Business,Savings,21772.76,Payment,Net_Banking,Web,174.15,2,Senior,0
65,Male,Self_Employed,Savings,44405.45,Payment,UPI,Web,5783.83,13,Senior,0
28,Female,Salaried,Savings,43069.76,Payment,Net_Banking,Mobile,2575.22,17,Adult,0
68,Female,Salaried,Savings,26868.16,Payment,Card,Web,795.14,22,Elderly,0
64,Female,Self_Employed,Savings,55151.01,Payment,UPI,Mobile,1769.74,11,Senior,0
74,Female,Salaried,Savings,53107.26,Payment,Wallet,ATM,295.71,14,Elderly,0
40,Female,Salaried,Current,17695.5,Deposit,Card,Mobile,162.95,19,Middle_Aged,0
72,Female,Salaried,Savings,7971.79,Cash_Withdrawal,Cash,Web,1114.82,19,Elderly,0
33,Male,Salaried,Current,31330.49,Transfer,Cash,Branch,493.97,8,Adult,0
48,Female,Salaried,Savings,14804.55,Transfer,Card,Mobile,676.81,1,Middle_Aged,0
28,Female,Salaried,Savings,30181.94,Payment,Cash,ATM,1040.34,0,Adult,0
71,Male,Salaried,Savings,78938.46,Transfer,Net_Banking,ATM,334.53,14,Elderly,0
33,Male,Self_Employed,Current,38177.19,Payment,Card,Branch,1012.13,22,Adult,0
25,Female,Business,Savings,75887.3,Transfer,Cash,Web,363.53,14,Young,0
21,Male,Self_Employed,Current,11977.87,Cash_Withdrawal,Net_Banking,Branch,3018.37,7,Young,0
57,Female,Retired,Current,64213.23,Transfer,UPI,Branch,991.94,2,Senior,0
21,Male,Salaried,Current,102875.86,Transfer,UPI,Mobile,1858.56,1,Young,1
73,Female,Student,Savings,28323.8,Transfer,UPI,ATM,186.31,3,Elderly,0
42,Male,Student,Current,172412.08,Transfer,Cash,Mobile,1977.83,17,Middle_Aged,0
20,Male,Salaried,Current,13548.82,Cash_Withdrawal,Net_Banking,ATM,4901.14,11,Young,0
49,Female,Retired,Savings,16138.01,Transfer,Cash,ATM,1233.5,17,Middle_Aged,0
20,Female,Salaried,Savings,45249.57,Transfer,UPI,Mobile,1848.52,20,Young,0
44,Female,Salaried,Savings,28101.34,Transfer,Card,Web,864.3,9,Middle_Aged,0
46,Female,Salaried,Savings,14848.8,Transfer,Net_Banking,Mobile,1596.05,20,Middle_Aged,0
49,Female,Business,Savings,44147.13,Cash_Withdrawal,UPI,Mobile,5438.09,7,Middle_Aged,0
67,Male,Business,Current,35754.56,Cash_Withdrawal,Net_Banking,Mobile,10365.7,17,Elderly,0
68,Female,Salaried,Savings,16831.02,Deposit,Net_Banking,ATM,1505.95,16,Elderly,0
36,Female,Retired,Savings,31295.87,Transfer,UPI,Web,395.57,18,Middle_Aged,0
38,Male,Salaried,Current,49376.03,Transfer,UPI,Web,2045.31,5,Middle_Aged,0
22,Male,Salaried,Savings,16534.97,Payment,Card,Mobile,318.1,13,Young,0
35,Female,Self_Employed,Current,40684.26,Cash_Withdrawal,Cash,Web,587.33,4,Adult,0
45,Male,Student,Savings,13445.04,Cash_Withdrawal,Net_Banking,Mobile,658.4,7,Middle_Aged,0
59,Male,Self_Employed,Savings,15692.54,Transfer,Cash,ATM,8443.69,7,Senior,0
39,Female,Retired,Savings,65464.93,Transfer,Card,Mobile,4576.59,17,Middle_Aged,0
38,Male,Business,Savings,43958.31,Transfer,UPI,Branch,3720.55,8,Middle_Aged,0
23,Male,Self_Employed,Savings,5946.33,Payment,Net_Banking,ATM,2491.83,13,Young,0
18,Female,Salaried,Current,19942.74,Payment,UPI,Mobile,442.12,13,Young,0
22,Female,Retired,Savings,39805.38,Cash_Withdrawal,Cash,Web,1388.83,19,Young,0
58,Male,Salaried,Current,30064.26,Payment,UPI,Mobile,6890.63,13,Senior,0
29,Male,Business,Savings,44115.36,Cash_Withdrawal,UPI,Mobile,1715.63,16,Adult,0
43,Female,Self_Employed,Savings,29518.88,Transfer,UPI,Branch,3072.19,1,Middle_Aged,0
63,Male,Retired,Savings,24195.5,Transfer,UPI,Mobile,219.24,13,Senior,0
51,Male,Self_Employed,Savings,23611.05,Transfer,Cash,Web,2257.19,21,Senior,0
66,Male,Salaried,Current,64404.8,Deposit,UPI,Web,382.09,20,Elderly,0
31,Female,Retired,Current,46908.38,Deposit,Net_Banking,Web,879.28,11,Adult,0
43,Male,Business,Current,37189.99,Transfer,Card,Branch,4546.13,22,Middle_Aged,0
62,Male,Retired,Savings,28884.68,Cash_Withdrawal,Card,Web,1551.79,15,Senior,0
44,Female,Business,Savings,17343.01,Cash_Withdrawal,Card,Web,2477.53,21,Middle_Aged,0
26,Male,Salaried,Savings,21048.76,Transfer,Card,Branch,911.43,5,Adult,0
43,Male,Salaried,Current,63053.38,Transfer,UPI,Branch,159.81,17,Middle_Aged,0
74,Female,Salaried,Savings,58477.77,Transfer,Wallet,Branch,430.4,6,Elderly,0
64,Female,Self_Employed,Savings,16012.77,Cash_Withdrawal,Card,Web,2165.15,1,Senior,0
74,Female,Salaried,Savings,29142.0,Payment,UPI,ATM,1532.59,12,Elderly,0
39,Female,Business,Savings,40085.66,Cash_Withdrawal,Card,Web,5781.6,22,Middle_Aged,0
64,Male,Salaried,Savings,38045.86,Payment,Card,ATM,1244.64,7,Senior,0
73,Male,Self_Employed,Savings,37812.16,Transfer,UPI,Mobile,449.08,11,Elderly,0
47,Female,Salaried,Current,11051.71,Transfer,Net_Banking,ATM,1068.68,0,Middle_Aged,0
60,Female,Student,Current,10538.73,Payment,UPI,Branch,2974.49,8,Senior,0
65,Male,Salaried,Savings,68607.41,Deposit,Card,Mobile,189.22,7,Senior,0
34,Female,Student,Savings,89968.97,Cash_Withdrawal,Wallet,Web,1549.44,8,Adult,0
43,Male,Salaried,Savings,8223.76,Transfer,UPI,Mobile,310.91,4,Middle_Aged,1
53,Female,Student,Current,26312.3,Deposit,UPI,ATM,1290.41,12,Senior,0
18,Male,Student,Current,51598.13,Transfer,UPI,Mobile,2267.52,13,Young,1
25,Female,Retired,Current,4614.58,Deposit,UPI,Web,1904.31,3,Young,0
66,Female,Self_Employed,Current,11399.56,Payment,UPI,Branch,4189.72,16,Elderly,0
52,Male,Salaried,Savings,24990.28,Transfer,Net_Banking,ATM,1409.13,8,Senior,0
69,Female,Retired,Current,16684.06,Cash_Withdrawal,Net_Banking,Mobile,1832.77,19,Elderly,0
32,Male,Student,Savings,31802.96,Payment,Cash,Web,1898.0,14,Adult,0
64,Male,Business,Savings,87237.16,Deposit,Card,ATM,415.83,19,Senior,0
73,Male,Business,Savings,13599.14,Deposit,Net_Banking,Mobile,965.38,3,Elderly,0
39,Male,Salaried,Savings,28007.24,Transfer,Card,Mobile,93.79,1,Middle_Aged,0
31,Male,Salaried,Savings,20417.82,Transfer,UPI,Web,1598.6,12,Adult,0
43,Female,Salaried,Savings,30004.19,Transfer,Card,Mobile,69.99,3,Middle_Aged,0
45,Female,Salaried,Savings,27028.31,Transfer,UPI,Mobile,2563.42,17,Middle_Aged,1
40,Male,Business,Current,221850.4,Cash_Withdrawal,Net_Banking,Branch,5729.09,23,Middle_Aged,0
31,Female,Salaried,Savings,88580.05,Payment,Cash,Web,1805.74,15,Adult,0
41,Male,Salaried,Savings,7595.05,Payment,Cash,Mobile,2107.12,22,Middle_Aged,0
19,Female,Salaried,Savings,13093.77,Deposit,Cash,Mobile,3658.73,9,Young,0
62,Female,Salaried,Savings,14439.38,Payment,Cash,Mobile,709.93,1,Senior,0
43,Female,Salaried,Savings,10022.42,Transfer,UPI,ATM,307.2,13,Middle_Aged,0
31,Female,Student,Savings,9002.97,Cash_Withdrawal,Card,Mobile,1006.28,1,Adult,0
73,Male,Self_Employed,Savings,23325.6,Cash_Withdrawal,Net_Banking,Mobile,511.36,17,Elderly,0
68,Male,Salaried,Current,14887.09,Cash_Withdrawal,UPI,Mobile,1184.13,0,Elderly,1
24,Female,Salaried,Current,13191.99,Payment,Wallet,Branch,1414.79,12,Young,0
20,Female,Business,Savings,135452.89,Transfer,Card,Branch,679.79,5,Young,0
64,Male,Student,Savings,15729.57,Deposit,UPI,ATM,537.15,21,Senior,0
40,Female,Business,Savings,18872.59,Cash_Withdrawal,Card,Web,127.21,16,Middle_Aged,0
63,Male,Business,Current,48686.9,Transfer,Net_Banking,ATM,926.29,16,Senior,0
60,Male,Salaried,Savings,18821.92,Transfer,Card,Web,708.5,21,Senior,0
64,Male,Student,Current,10587.84,Payment,Cash,ATM,760.57,10,Senior,0
62,Female,Salaried,Current,21887.0,Payment,Card,Branch,2279.33,5,Senior,0
35,Male,Student,Current,134186.61,Transfer,Cash,Branch,7826.54,19,Adult,0
55,Female,Student,Current,18303.48,Transfer,UPI,ATM,767.49,2,Senior,0
52,Male,Salaried,Savings,12972.49,Deposit,UPI,Web,1613.33,13,Senior,0
68,Female,Salaried,Savings,37653.62,Payment,UPI,Web,1413.8,5,Elderly,0
32,Female,Salaried,Current,21062.9,Cash_Withdrawal,UPI,Mobile,3410.62,16,Adult,0
42,Female,Business,Savings,240673.21,Deposit,UPI,Web,440.64,2,Middle_Aged,0
72,Male,Business,Savings,14335.33,Payment,Cash,Web,427.82,16,Elderly,0
54,Male,Salaried,Savings,107687.05,Cash_Withdrawal,Card,Branch,480.69,18,Senior,0
45,Female,Salaried,Savings,68234.91,Deposit,UPI,Web,113.58,17,Middle_Aged,0
27,Female,Self_Employed,Current,19829.46,Transfer,UPI,Mobile,1047.33,4,Adult,1
56,Female,Salaried,Savings,26827.63,Cash_Withdrawal,UPI,Web,382.74,14,Senior,0
74,Male,Self_Employed,Savings,11802.85,Deposit,Card,Branch,1409.76,2,Elderly,0
34,Male,Salaried,Current,17487.59,Transfer,UPI,Mobile,100.24,22,Adult,0
56,Male,Business,Current,19717.14,Transfer,Card,ATM,1035.86,7,Senior,0
39,Male,Salaried,Savings,30524.44,Cash_Withdrawal,Card,Web,848.8,6,Middle_Aged,0
43,Female,Salaried,Savings,8689.37,Payment,Card,Branch,635.9,17,Middle_Aged,0
61,Female,Salaried,Savings,34516.33,Cash_Withdrawal,Cash,ATM,2975.61,9,Senior,0
42,Male,Salaried,Savings,23939.98,Payment,UPI,Mobile,490.48,22,Middle_Aged,0
34,Male,Salaried,Savings,36993.08,Cash_Withdrawal,UPI,ATM,1485.83,9,Adult,0
30,Female,Salaried,Savings,41682.86,Transfer,UPI,Web,582.99,18,Adult,0
37,Male,Self_Employed,Savings,22454.62,Cash_Withdrawal,UPI,Branch,5762.01,22,Middle_Aged,1
42,Male,Self_Employed,Savings,39757.68,Cash_Withdrawal,UPI,Mobile,956.27,0,Middle_Aged,1
21,Male,Salaried,Savings,25090.86,Cash_Withdrawal,Net_Banking,Mobile,2155.56,1,Young,0
27,Male,Salaried,Savings,48765.5,Transfer,UPI,Branch,2017.66,0,Adult,0
20,Male,Salaried,Savings,34644.72,Transfer,Wallet,ATM,3448.27,8,Young,0
58,Male,Business,Current,31095.96,Cash_Withdrawal,UPI,Branch,1269.13,14,Senior,0
62,Female,Salaried,Savings,24786.22,Payment,Net_Banking,Mobile,293.69,17,Senior,0
35,Male,Retired,Savings,75860.6,Deposit,Cash,Mobile,1707.83,17,Adult,0
64,Male,Salaried,Savings,37203.13,Transfer,UPI,Mobile,1446.84,21,Senior,0
53,Female,Salaried,Current,9347.18,Cash_Withdrawal,UPI,Web,52.66,6,Senior,0
64,Female,Business,Savings,18442.99,Transfer,Card,Branch,206.04,13,Senior,0
39,Female,Self_Employed,Savings,22407.08,Payment,Net_Banking,Branch,2221.51,17,Middle_Aged,0
51,Male,Salaried,Savings,26879.02,Transfer,Card,Web,4538.69,19,Senior,0
64,Female,Salaried,Current,30988.33,Deposit,UPI,ATM,1009.59,18,Senior,0
25,Male,Retired,Savings,12640.06,Deposit,Card,Mobile,2463.24,4,Young,0
57,Male,Student,Savings,25478.79,Payment,UPI,Mobile,1223.12,8,Senior,0
66,Male,Self_Employed,Savings,20925.06,Cash_Withdrawal,Net_Banking,Branch,1137.29,17,Elderly,0
61,Female,Salaried,Savings,64074.09,Deposit,Cash,Mobile,950.34,12,Senior,0
36,Female,Self_Employed,Current,12136.07,Cash_Withdrawal,UPI,Branch,1188.83,4,Middle_Aged,0
59,Female,Business,Savings,26531.74,Deposit,UPI,Branch,1617.13,23,Senior,0
58,Female,Salaried,Savings,15548.07,Cash_Withdrawal,UPI,Mobile,733.84,21,Senior,0
54,Female,Self_Employed,Savings,119419.37,Payment,Net_Banking,Branch,3815.01,19,Senior,0
23,Male,Student,Savings,73518.39,Payment,Net_Banking,Branch,403.35,14,Young,0
69,Male,Salaried,Savings,7230.86,Transfer,UPI,Web,6009.79,23,Elderly,0
43,Male,Salaried,Savings,14228.88,Deposit,Card,Web,884.05,18,Middle_Aged,0
51,Male,Salaried,Savings,53999.96,Transfer,Net_Banking,Web,1041.03,19,Senior,0
73,Female,Business,Savings,38786.46,Transfer,UPI,ATM,585.42,10,Elderly,0
62,Female,Student,Savings,37825.75,Transfer,UPI,Web,1651.47,8,Senior,0
23,Male,Student,Current,31340.99,Cash_Withdrawal,UPI,Mobile,752.45,20,Young,0
54,Female,Salaried,Current,57581.69,Payment,UPI,ATM,681.69,21,Senior,0
74,Female,Salaried,Current,50250.78,Transfer,UPI,Branch,2024.28,15,Elderly,0
50,Male,Salaried,Savings,21323.29,Payment,Wallet,Web,3502.31,10,Middle_Aged,0
70,Male,Self_Employed,Current,10307.15,Cash_Withdrawal,Card,Mobile,386.79,1,Elderly,0
39,Female,Self_Employed,Savings,6960.09,Deposit,UPI,Mobile,2503.83,7,Middle_Aged,1
38,Female,Self_Employed,Savings,24762.58,Cash_Withdrawal,Card,Branch,3819.56,22,Middle_Aged,0
23,Male,Salaried,Current,6173.85,Payment,Cash,Branch,187.73,20,Young,0
23,Male,Salaried,Savings,32885.84,Deposit,Card,ATM,470.56,4,Young,0
72,Male,Salaried,Savings,21027.26,Payment,UPI,Branch,3728.76,10,Elderly,0
65,Female,Salaried,Savings,127405.33,Payment,UPI,Mobile,1592.65,10,Senior,0
21,Male,Salaried,Savings,35401.29,Transfer,Cash,Web,6058.94,8,Young,0
47,Male,Student,Savings,26281.48,Transfer,UPI,Web,918.45,10,Middle_Aged,0
28,Female,Salaried,Savings,7383.95,Payment,UPI,Branch,648.05,4,Adult,0
47,Female,Retired,Current,9800.05,Transfer,Card,Branch,4278.52,8,Middle_Aged,0
48,Female,Salaried,Savings,46401.33,Transfer,UPI,Mobile,475.51,0,Middle_Aged,1
41,Female,Salaried,Savings,20942.22,Payment,Wallet,Web,859.14,9,Middle_Aged,0
72,Female,Student,Savings,204495.37,Payment,Cash,Mobile,1918.85,7,Elderly,0
26,Male,Salaried,Savings,25173.8,Deposit,UPI,Mobile,2118.5,18,Adult,0
72,Male,Self_Employed,Current,30795.93,Payment,UPI,Mobile,493.91,15,Elderly,0
20,Female,Salaried,Savings,9381.38,Cash_Withdrawal,Card,Mobile,1423.23,12,Young,0
68,Female,Salaried,Savings,57408.36,Deposit,Card,Mobile,819.83,23,Elderly,0
48,Female,Student,Savings,12828.48,Cash_Withdrawal,Net_Banking,Mobile,203.83,4,Middle_Aged,0
57,Female,Salaried,Savings,40926.36,Cash_Withdrawal,Card,Web,691.54,17,Senior,0
54,Female,Student,Savings,51505.02,Payment,Card,Web,213.94,8,Senior,0
53,Male,Self_Employed,Savings,29032.02,Payment,Wallet,Mobile,567.1,3,Senior,0
41,Male,Self_Employed,Savings,109707.91,Payment,Card,Branch,329.77,13,Middle_Aged,0
48,Male,Self_Employed,Savings,16505.31,Payment,Card,ATM,2377.55,6,Middle_Aged,0
23,Male,Salaried,Savings,102788.85,Cash_Withdrawal,Cash,Mobile,1480.84,11,Young,0
19,Female,Self_Employed,Savings,9732.67,Cash_Withdrawal,Net_Banking,Mobile,5108.3,23,Young,0
37,Male,Salaried,Savings,50981.74,Transfer,Cash,ATM,436.26,6,Middle_Aged,0
45,Female,Salaried,Savings,24006.24,Payment,Cash,Mobile,1240.51,10,Middle_Aged,0
28,Female,Business,Current,15267.69,Cash_Withdrawal,Card,Branch,363.95,21,Adult,0
21,Female,Student,Savings,7122.24,Payment,Card,Mobile,583.13,14,Young,0
32,Male,Salaried,Savings,21839.26,Transfer,UPI,Mobile,735.49,6,Adult,0
23,Female,Business,Savings,20763.42,Payment,Cash,Mobile,7892.34,19,Young,0
71,Male,Salaried,Savings,30894.24,Deposit,UPI,Branch,1577.96,16,Elderly,0
66,Male,Business,Savings,48043.01,Transfer,UPI,Mobile,965.11,4,Elderly,1
47,Female,Salaried,Savings,14090.09,Payment,Net_Banking,Branch,3226.04,7,Middle_Aged,0
73,Female,Self_Employed,Savings,109821.78,Payment,UPI,Mobile,2149.51,9,Elderly,0
55,Female,Retired,Savings,17486.29,Deposit,UPI,Mobile,1036.82,5,Senior,0
68,Male,Self_Employed,Savings,43553.93,Payment,UPI,ATM,2154.24,20,Elderly,0
74,Female,Salaried,Savings,28915.52,Payment,UPI,Web,807.74,1,Elderly,0
19,Male,Salaried,Savings,22949.06,Cash_Withdrawal,Card,Web,21712.42,4,Young,1
32,Female,Salaried,Savings,27779.28,Cash_Withdrawal,UPI,Mobile,3714.55,9,Adult,0
28,Female,Student,Savings,12679.86,Transfer,UPI,ATM,730.26,2,Adult,0
25,Male,Student,Savings,19731.02,Transfer,UPI,Mobile,2343.13,12,Young,1
43,Male,Salaried,Current,9211.39,Payment,UPI,Mobile,1898.63,15,Middle_Aged,0
68,Male,Salaried,Current,17336.75,Cash_Withdrawal,UPI,Mobile,1455.51,14,Elderly,0
62,Male,Retired,Savings,18521.11,Transfer,Card,Branch,1834.97,1,Senior,0
61,Male,Salaried,Savings,52900.98,Transfer,UPI,Web,486.66,2,Senior,1
22,Male,Salaried,Savings,20629.14,Deposit,UPI,Mobile,709.77,19,Young,0
23,Female,Student,Current,18798.54,Transfer,Net_Banking,Branch,5759.99,17,Young,0
43,Female,Self_Employed,Savings,32081.41,Deposit,Net_Banking,Branch,1344.82,19,Middle_Aged,0
71,Male,Self_Employed,Savings,31091.26,Cash_Withdrawal,UPI,Mobile,544.44,19,Elderly,0
21,Female,Self_Employed,Savings,16766.99,Transfer,UPI,Mobile,953.19,14,Young,1
36,Male,Self_Employed,Savings,36878.45,Payment,Card,Branch,642.79,21,Middle_Aged,0
37,Female,Salaried,Savings,23320.36,Deposit,Cash,Web,2691.16,4,Middle_Aged,0
50,Female,Salaried,Savings,16745.24,Deposit,Wallet,Mobile,625.88,22,Middle_Aged,0
37,Male,Salaried,Savings,18099.09,Deposit,Card,Web,1146.12,10,Middle_Aged,0
66,Male,Business,Savings,57496.57,Deposit,Cash,Mobile,565.37,22,Elderly,0
29,Male,Salaried,Current,18539.48,Transfer,Net_Banking,Branch,9975.71,2,Adult,0
64,Female,Salaried,Savings,33153.39,Payment,Card,Mobile,2057.44,8,Senior,0
18,Male,Retired,Savings,9643.89,Cash_Withdrawal,UPI,Web,1977.51,6,Young,0
43,Female,Retired,Savings,65659.92,Payment,Card,ATM,2203.56,22,Middle_Aged,0
31,Male,Self_Employed,Savings,16875.27,Cash_Withdrawal,UPI,Mobile,739.06,1,Adult,1
55,Female,Self_Employed,Savings,37057.71,Payment,UPI,Mobile,5020.42,14,Senior,0
54,Female,Business,Savings,21998.85,Payment,Net_Banking,Mobile,1024.87,11,Senior,0
28,Male,Salaried,Savings,36719.65,Transfer,UPI,Web,6456.26,15,Adult,0
53,Female,Student,Savings,38359.3,Cash_Withdrawal,UPI,Mobile,792.5,15,Senior,0
30,Female,Business,Savings,23963.08,Transfer,Net_Banking,ATM,2242.8,15,Adult,0
60,Male,Business,Savings,6046.46,Transfer,Card,Mobile,1295.72,18,Senior,0
20,Female,Student,Savings,64396.34,Payment,UPI,Web,1433.17,2,Young,0
50,Male,Self_Employed,Savings,24054.51,Transfer,UPI,ATM,206.43,21,Middle_Aged,0
23,Male,Student,Savings,36112.88,Transfer,UPI,ATM,410.26,19,Young,0
67,Male,Salaried,Savings,46787.67,Payment,UPI,Branch,4963.94,3,Elderly,0
73,Male,Business,Savings,18662.3,Payment,Net_Banking,ATM,302.23,0,Elderly,0
27,Female,Salaried,Savings,40688.81,Transfer,UPI,Branch,2675.87,21,Adult,0
22,Female,Student,Savings,14793.13,Payment,Card,Mobile,14764.47,7,Young,0
40,Female,Salaried,Savings,36681.74,Transfer,UPI,Web,1906.47,23,Middle_Aged,0
27,Male,Self_Employed,Savings,27330.6,Payment,Net_Banking,ATM,9198.06,14,Adult,0
61,Female,Salaried,Current,19187.3,Payment,Cash,Web,2191.0,23,Senior,0
19,Female,Business,Savings,27933.83,Payment,Net_Banking,ATM,1426.33,20,Young,0
30,Male,Business,Savings,11566.23,Deposit,Card,Mobile,1595.03,21,Adult,0
57,Male,Student,Savings,34448.89,Transfer,Net_Banking,Mobile,918.39,4,Senior,0
19,Female,Retired,Savings,37431.12,Transfer,Net_Banking,Web,890.6,19,Young,0
37,Male,Student,Savings,35472.47,Deposit,Cash,Branch,648.61,11,Middle_Aged,0
18,Male,Retired,Savings,89476.98,Deposit,UPI,Mobile,1674.38,19,Young,0
54,Male,Salaried,Savings,24934.83,Payment,UPI,Mobile,9900.94,19,Senior,0
26,Male,Retired,Savings,26346.79,Transfer,UPI,Web,4557.24,3,Adult,1
34,Female,Student,Savings,10548.98,Cash_Withdrawal,UPI,Branch,1345.98,21,Adult,0
26,Male,Salaried,Savings,94653.26,Payment,Cash,Web,2026.79,14,Adult,0
28,Male,Salaried,Savings,8115.13,Payment,Card,Branch,1006.87,5,Adult,0
32,Male,Student,Savings,32300.92,Transfer,Card,Mobile,4543.53,4,Adult,0
41,Male,Business,Current,16451.55,Cash_Withdrawal,UPI,ATM,214.37,10,Middle_Aged,0
55,Male,Salaried,Savings,28278.39,Payment,UPI,ATM,7559.75,13,Senior,0
72,Male,Business,Savings,9447.95,Payment,UPI,Web,635.72,10,Elderly,0
52,Male,Student,Savings,54903.41,Deposit,Card,Mobile,746.91,8,Senior,0
47,Male,Salaried,Savings,12529.69,Cash_Withdrawal,Cash,ATM,322.88,23,Middle_Aged,0
48,Female,Self_Employed,Current,68391.41,Transfer,UPI,Mobile,1280.17,9,Middle_Aged,0
66,Male,Salaried,Current,12809.11,Transfer,Cash,Mobile,555.09,5,Elderly,0
22,Female,Business,Savings,58698.53,Cash_Withdrawal,Card,ATM,3510.4,10,Young,0
61,Male,Business,Current,13838.75,Transfer,Net_Banking,ATM,2154.11,8,Senior,0
67,Male,Self_Employed,Savings,16453.81,Transfer,UPI,Branch,548.04,4,Elderly,0
31,Male,Salaried,Savings,26863.48,Payment,Card,Mobile,456.25,9,Adult,0
70,Male,Business,Current,13652.24,Transfer,UPI,Mobile,577.11,19,Elderly,0
73,Female,Retired,Current,13334.36,Transfer,UPI,Web,425.96,13,Elderly,0
28,Male,Business,Savings,13779.36,Payment,Card,Branch,829.19,5,Adult,0
26,Male,Salaried,Current,34720.46,Deposit,Cash,Web,473.09,3,Adult,0
51,Female,Business,Current,26893.52,Deposit,UPI,Mobile,3527.24,23,Senior,0
29,Female,Business,Current,28060.13,Payment,UPI,Branch,666.24,22,Adult,0
52,Male,Business,Current,20749.84,Deposit,Cash,Mobile,1950.23,20,Senior,0
